# time [s],Power [W]
1134.25,-1.978680386
1134.5,-1.899402077
1134.75,-1.819970709
1135,-1.740391942
1135.25,-1.417324555
1135.5,-1.359170037
1135.75,-1.300917649
1136,-1.242571004
1136.25,-0.603325015
1136.5,-0.587519126
1136.75,-0.571687171
1137,-0.555829745
1137.25,-0.037092825
1137.5,-0.036908398
1137.75,-0.03672261
1138,-0.036535468
1138.25,0.230636095
1138.5,0.231066966
1138.75,0.231497961
1139,0.23192908
1139.25,0.348071459
1139.5,0.349965884
1139.75,0.351861432
1140,0.353758108
1140.25,0.474566341
1140.5,0.478731836
1140.75,0.482900522
1141,0.48707242
1141.25,0.990883343
1141.5,1.012154011
1141.75,1.033447325
1142,1.054763677
1142.25,2.054049884
1142.5,2.136252285
1142.75,2.218562722
1143,2.300984689
1143.25,2.962802396
1143.5,3.090715031
1143.75,3.218824002
1144,3.347136283
1144.25,2.042250005
1144.5,2.085649553
1144.75,2.129117202
1145,2.172654169
1145.25,0.713768169
1145.5,0.716953846
1145.75,0.720142673
1146,0.723334659
1146.25,-1.174774957
1146.5,-1.150294607
1146.75,-1.125756718
1147,-1.101162412
1147.25,-2.907608762
1147.5,-2.729118629
1147.75,-2.550312428
1148,-2.371208222
1148.25,-1.483035833
1148.5,-1.402897127
1148.75,-1.322640583
1149,-1.242271863
1149.25,-0.545521951
1149.5,-0.527401437
1149.75,-0.50925571
1150,-0.491085476
1150.25,0.144824367
1150.5,0.144824367
1150.75,0.144824367
1151,0.144824367
1151.25,0.144824367
1151.5,0.144824367
1151.75,0.144824367
1152,0.144824367
1152.25,1.097786062
1152.5,1.139990949
1152.75,1.182237039
1153,1.224525551
1153.25,2.436345739
1153.5,2.593343923
1153.75,2.750536127
1154,2.907932083
1154.25,4.104909546
1154.5,4.38310937
1154.75,4.661740801
1155,4.94082737
1155.25,4.614034514
1155.5,4.834108567
1155.75,5.054587619
1156,5.275487833
1156.25,4.789583133
1156.5,4.958353031
1156.75,5.127472457
1157,5.296951933
1157.25,5.599792153
1157.5,5.778398197
1157.75,5.957416768
1158,6.136859221
1158.25,6.615359824
1158.5,6.813124932
1158.75,7.011396171
1159,7.210186686
1159.25,5.591885928
1159.5,5.705193365
1159.75,5.818801424
1160,5.932715391
1160.25,5.694217907
1160.5,5.79554852
1160.75,5.897160119
1161,5.999057033
1161.25,5.913558322
1161.5,6.009693929
1161.75,6.106107334
1162,6.20280243
1162.25,4.91301088
1162.5,4.971201084
1162.75,5.029555216
1163,5.088074918
1163.25,5.558822889
1163.5,5.627904485
1163.75,5.697190979
1164,5.766684529
1164.25,4.976170301
1164.5,5.026289737
1164.75,5.076554378
1165,5.126965441
1165.25,5.622473993
1165.5,5.68273976
1165.75,5.743189169
1166,5.803823863
1166.25,4.941849657
1166.5,4.984404063
1166.75,5.02708271
1167,5.069886472
1167.25,5.112816219
1167.5,5.155872822
1167.75,5.199057155
1168,5.242370087
1168.25,4.798332095
1168.5,4.833762236
1168.75,4.869294375
1169,4.904929109
1169.25,5.190326591
1169.5,5.23016676
1169.75,5.270125795
1170,5.310204422
1170.25,4.327280613
1170.5,4.352692822
1170.75,4.378173323
1171,4.403722423
1171.25,4.950134474
1171.5,4.982919449
1171.75,5.015799186
1172,5.048774171
1172.25,5.081844891
1172.5,5.115011834
1172.75,5.148275485
1173,5.181636332
1173.25,4.67182044
1173.5,4.69816842
1173.75,4.724588779
1174,4.751081825
1174.25,5.330558093
1174.5,5.364455067
1174.75,5.398452365
1175,5.432550476
1175.25,4.057869195
1175.5,4.075390799
1175.75,4.092954525
1176,4.110560502
1176.25,4.413198519
1176.5,4.433861606
1176.75,4.45457737
1177,4.475345987
1177.25,4.496167635
1177.5,4.517042492
1177.75,4.537970734
1178,4.55895254
1178.25,4.286966421
1178.5,4.305040836
1178.75,4.32315904
1179,4.341321161
1179.25,3.766855298
1179.5,3.779640392
1179.75,3.792452254
1180,3.805290944
1180.25,3.818156523
1180.5,3.831049052
1180.75,3.843968592
1181,3.856915204
1181.25,3.869888948
1181.5,3.882889886
1181.75,3.895918079
1182,3.908973586
1182.25,3.922056469
1182.5,3.93516679
1182.75,3.948304608
1183,3.961469984
1183.25,4.282146246
1183.5,4.298061323
1183.75,4.314012657
1184,4.330000337
1184.25,4.346024455
1184.5,4.362085101
1184.75,4.378182367
1185,4.394316343
1185.25,3.782864743
1185.5,3.793811692
1185.75,3.804779419
1186,3.815767961
1186.25,3.510855928
1186.5,3.519544139
1186.75,3.528246875
1187,3.53696416
1187.25,4.181757196
1187.5,4.19541265
1187.75,4.209096784
1188,4.222809659
1188.25,3.915607858
1188.5,3.926806663
1188.75,3.938026704
1189,3.949268021
1189.25,4.283885147
1189.5,4.297755105
1189.75,4.311654194
1190,4.325582476
1190.25,4.013372531
1190.5,4.024756662
1190.75,4.036162362
1191,4.047589669
1191.25,4.716396405
1191.5,4.733302954
1191.75,4.750248166
1192,4.767232131
1192.25,3.788873335
1192.5,3.798025208
1192.75,3.807192299
1193,3.81637463
1193.25,3.825572224
1193.5,3.834785102
1193.75,3.844013287
1194,3.853256801
1194.25,3.52710331
1194.5,3.534119537
1194.75,3.54114561
1195,3.548181543
1195.25,3.555227346
1195.5,3.56228303
1195.75,3.569348606
1196,3.576424087
1196.25,3.922137383
1196.5,3.931510534
1196.75,3.940899223
1197,3.950303472
1197.25,3.959723302
1197.5,3.969158736
1197.75,3.978609796
1198,3.988076504
1198.25,3.654911298
1198.5,3.662106514
1198.75,3.669311782
1199,3.676527113
1199.25,4.717120232
1199.5,4.731899453
1199.75,4.746709649
1200,4.76155088
1200.25,4.08168296
1200.5,4.091320082
1200.75,4.100973113
1201,4.110642076
1201.25,4.46960704
1201.5,4.481853079
1201.75,4.494122167
1202,4.506414345
1202.25,4.51872965
1202.5,4.531068121
1202.75,4.543429796
1203,4.555814713
1203.25,3.50651027
1203.5,3.511818469
1203.75,3.517132497
1204,3.52245236
1204.25,3.882688089
1204.5,3.890200188
1204.75,3.897722691
1205,3.905255609
1205.25,3.556280624
1205.5,3.561643419
1205.75,3.567012089
1206,3.572386639
1206.25,3.577767072
1206.5,3.583153394
1206.75,3.588545609
1207,3.593943723
1207.25,4.317409872
1207.5,4.327434949
1207.75,4.337476469
1208,4.347534453
1208.25,3.996467131
1208.5,4.004136477
1208.75,4.011816398
1209,4.019506904
1209.25,4.027208007
1209.5,4.034919717
1209.75,4.042642047
1210,4.050375008
1210.25,4.058118611
1210.5,4.065872868
1210.75,4.073637789
1211,4.081413387
1211.25,3.72343272
1211.5,3.728977843
1211.75,3.734528988
1212,3.740086159
1212.25,3.745649361
1212.5,3.751218598
1212.75,3.756793876
1213,3.762375199
1213.25,3.767962572
1213.5,3.773556
1213.75,3.779155488
1214,3.78476104
1214.25,3.790372662
1214.5,3.795990357
1214.75,3.801614131
1215,3.807243989
1215.25,4.925259923
1215.5,4.938359925
1215.75,4.951484357
1216,4.964633258
1216.25,3.858187259
1216.5,3.863878216
1216.75,3.869575309
1217,3.875278543
1217.25,3.506975686
1217.5,3.510584253
1217.75,3.514195554
1218,3.517809591
1218.25,3.521426365
1218.5,3.525045878
1218.75,3.528668131
1219,3.532293125
1219.25,3.535920862
1219.5,3.539551343
1219.75,3.54318457
1220,3.546820544
1220.25,3.550459267
1220.5,3.554100739
1220.75,3.557744963
1221,3.56139194
1221.25,3.188012123
1221.5,3.189737465
1221.75,3.191463495
1222,3.193190215
1222.25,3.194917624
1222.5,3.196645722
1222.75,3.19837451
1223,3.200103988
1223.25,3.579668164
1223.5,3.583331687
1223.75,3.586997973
1224,3.590667023
1224.25,3.215700358
1224.5,3.217436743
1224.75,3.21917382
1225,3.22091159
1225.25,3.601690772
1225.5,3.605370892
1225.75,3.609053784
1226,3.612739449
1226.25,3.236582677
1226.5,3.238327375
1226.75,3.240072767
1227,3.241818853
1227.25,3.243565633
1227.5,3.245313108
1227.75,3.247061277
1228,3.248810141
1228.25,3.63120941
1228.5,3.63491174
1228.75,3.638616853
1229,3.64232475
1229.25,3.26458121
1229.5,3.266337031
1229.75,3.268093549
1230,3.269850764
1230.25,3.653465158
1230.5,3.657184205
1230.75,3.660906043
1231,3.664630673
1231.25,3.285697086
1231.5,3.28746128
1231.75,3.289226172
1232,3.290991763
1232.25,3.675821334
1232.5,3.679557149
1232.75,3.683295763
1233,3.687037178
1233.25,3.30691357
1233.5,3.308686161
1233.75,3.310459454
1234,3.312233447
1234.25,3.314008142
1234.5,3.315783538
1234.75,3.317559636
1235,3.319336435
1235.25,3.70578632
1235.5,3.709544571
1235.75,3.713305634
1236,3.717069508
1236.25,3.335359245
1236.5,3.337143073
1236.75,3.338927605
1237,3.34071284
1237.25,3.728378021
1237.5,3.732153159
1237.75,3.735931117
1238,3.739711896
1238.25,3.35681167
1238.5,3.358603956
1238.75,3.360396947
1239,3.362190644
1239.25,3.751071171
1239.5,3.754863248
1239.75,3.758658152
1240,3.762455886
1240.25,3.766256451
1240.5,3.770059848
1240.75,3.773866078
1241,3.777675144
1241.25,3.781487046
1241.5,3.785301786
1241.75,3.789119366
1242,3.792939786
1242.25,3.796763048
1242.5,3.800589154
1242.75,3.804418105
1243,3.808249903
1243.25,3.421779946
1243.5,3.423597757
1243.75,3.42541628
1244,3.427235515
1244.25,3.429055463
1244.5,3.430876124
1244.75,3.432697498
1245,3.434519586
1245.25,3.045433586
1245.5,3.045433586
1245.75,3.045433586
1246,3.045433586
1246.25,3.045433586
1246.5,3.045433586
1246.75,3.045433586
1247,3.045433586
1247.25,3.045433586
1247.5,3.045433586
1247.75,3.045433586
1248,3.045433586
1248.25,2.654725235
1248.5,2.653103597
1248.75,2.651482672
1249,2.64986246
1249.25,3.038548988
1249.5,3.038548988
1249.75,3.038548988
1250,3.038548988
1250.25,3.038548988
1250.5,3.038548988
1250.75,3.038548988
1251,3.038548988
1251.25,3.038548988
1251.5,3.038548988
1251.75,3.038548988
1252,3.038548988
1252.25,2.648242961
1252.5,2.646624174
1252.75,2.6450061
1253,2.643388737
1253.25,2.641772087
1253.5,2.640156148
1253.75,2.638540921
1254,2.636926406
1254.25,2.635312601
1254.5,2.633699508
1254.75,2.632087126
1255,2.630475454
1255.25,2.628864493
1255.5,2.627254242
1255.75,2.625644702
1256,2.624035871
1256.25,2.233931437
1256.5,2.23091848
1256.75,2.227908359
1257,2.224901073
1257.25,1.834405367
1257.5,1.830205726
1257.75,1.82601245
1258,1.821825537
1258.25,1.81764498
1258.5,1.813470774
1258.75,1.809302916
1259,1.8051414
1259.25,1.416109182
1259.5,1.410981078
1259.75,1.405864219
1260,1.400758592
1260.25,2.162400457
1260.5,2.159455184
1260.75,2.156512713
1261,2.153573043
1261.25,2.150636173
1261.5,2.147702101
1261.75,2.144770826
1262,2.141842346
1262.25,2.520976368
1262.5,2.519414006
1262.75,2.517852342
1263,2.516291376
1263.25,2.133073665
1263.5,2.130156352
1263.75,2.127241827
1264,2.12433009
1264.25,2.502274063
1264.5,2.500720067
1264.75,2.499166767
1265,2.497614162
1265.25,2.115611584
1265.5,2.11271098
1265.75,2.109813155
1266,2.106918109
1266.25,2.104025839
1266.5,2.101136345
1266.75,2.098249625
1267,2.095365678
1267.25,2.471326179
1267.5,2.469786069
1267.75,2.468246652
1268,2.466707927
1268.25,2.843809758
1268.5,2.843809758
1268.75,2.843809758
1269,2.843809758
1269.25,2.465169894
1269.5,2.463632553
1269.75,2.462095904
1270,2.460559946
1270.25,2.837262305
1270.5,2.837262305
1270.75,2.837262305
1271,2.837262305
1271.25,2.080987482
1271.5,2.07812014
1271.75,2.075255562
1272,2.072393745
1272.25,2.069534687
1272.5,2.066678388
1272.75,2.063824846
1273,2.06097406
1273.25,0.930043752
1273.5,0.924444046
1273.75,0.918861508
1274,0.913296118
1274.25,0.534132353
1274.5,0.528100318
1274.75,0.522092867
1275,0.51610996
1275.25,-0.15843338
1275.5,-0.162740579
1275.75,-0.167018105
1276,-0.17126602
1276.25,0.111001287
1276.5,0.104936006
1276.75,0.098903681
1277,0.092904252
1277.25,0.086937658
1277.5,0.081003838
1277.75,0.075102731
1278,0.069234277
1278.25,0.425552791
1278.5,0.419973328
1278.75,0.414417732
1279,0.408885967
1279.25,0.043636333
1279.5,0.037944072
1279.75,0.032284072
1280,0.026656273
1280.25,0.377987564
1280.5,0.372613684
1280.75,0.367263341
1281,0.361936495
1281.25,0.356633109
1281.5,0.351353143
1281.75,0.346096561
1282,0.340863322
1282.25,-0.011249722
1282.5,-0.014905496
1282.75,-0.018539657
1283,-0.022152247
1283.25,-0.025743308
1283.5,-0.029312881
1283.75,-0.032861008
1284,-0.036387731
1284.25,-0.039893091
1284.5,-0.043377129
1284.75,-0.046839888
1285,-0.050281409
1285.25,-0.053701734
1285.5,-0.057100904
1285.75,-0.060478961
1286,-0.063835946
1286.25,0.242630841
1286.5,0.237871475
1286.75,0.233134624
1287,0.228420249
1287.25,0.223728311
1287.5,0.219058773
1287.75,0.214411595
1288,0.209786741
1288.25,0.20518417
1288.5,0.200603846
1288.75,0.196045729
1289,0.191509781
1289.25,0.186995965
1289.5,0.182504241
1289.75,0.178034572
1290,0.173586919
1290.25,0.169161243
1290.5,0.164757507
1290.75,0.160375673
1291,0.156015701
1291.25,0.151677553
1291.5,0.147361192
1291.75,0.143066578
1292,0.138793675
1292.25,0.134542442
1292.5,0.130312842
1292.75,0.126104837
1293,0.121918388
1293.25,0.117753457
1293.5,0.113610006
1293.75,0.109487996
1294,0.105387389
1294.25,0.101308147
1294.5,0.097250231
1294.75,0.093213604
1295,0.089198226
1295.25,0.404547293
1295.5,0.400732717
1295.75,0.396932826
1296,0.3931476
1296.25,1.024646264
1296.5,1.021788215
1296.75,1.018935428
1297,1.016087897
1297.25,1.013245617
1297.5,1.010408585
1297.75,1.007576795
1298,1.004750243
1298.25,1.001928923
1298.5,0.99911283
1298.75,0.996301961
1299,0.99349631
1299.25,0.990695873
1299.5,0.987900644
1299.75,0.985110619
1300,0.982325793
1300.25,0.979546161
1300.5,0.976771719
1300.75,0.974002462
1301,0.971238385
1301.25,0.968479482
1301.5,0.96572575
1301.75,0.962977184
1302,0.960233778
1302.25,0.957495528
1302.5,0.95476243
1302.75,0.952034478
1303,0.949311667
1303.25,0.946593993
1303.5,0.943881452
1303.75,0.941174037
1304,0.938471745
1304.25,0.935774571
1304.5,0.933082509
1304.75,0.930395556
1305,0.927713706
1305.25,-0.206073807
1305.5,-0.208408622
1305.75,-0.210724536
1306,-0.21302159
1306.25,1.81372512
1306.5,1.81372512
1306.75,1.81372512
1307,1.81372512
1307.25,1.81372512
1307.5,1.81372512
1307.75,1.81372512
1308,1.81372512
1308.25,1.509049425
1308.5,1.507973223
1308.75,1.506897583
1309,1.505822503
1309.25,1.809021963
1309.5,1.809021963
1309.75,1.809021963
1310,1.809021963
1310.25,1.504747984
1310.5,1.503674026
1310.75,1.502600629
1311,1.501527792
1311.25,1.500455515
1311.5,1.499383797
1311.75,1.49831264
1312,1.497242042
1312.25,1.192901745
1312.5,1.1909642
1312.75,1.18902889
1313,1.187095812
1313.25,0.882898415
1313.5,0.880307605
1313.75,0.877721807
1314,0.875141017
1314.25,1.173626687
1314.5,1.171711426
1314.75,1.169798385
1315,1.167887563
1315.25,0.865720883
1315.5,0.863163398
1315.75,0.860610893
1316,0.858063364
1316.25,-0.027655722
1316.5,-0.029887164
1316.75,-0.03210506
1317,-0.034309437
1317.25,0.538915996
1317.5,0.535988035
1317.75,0.533068819
1318,0.530158338
1318.25,0.527256581
1318.5,0.524363536
1318.75,0.521479191
1319,0.518603536
1319.25,2.278117778
1319.5,2.280755108
1319.75,2.28339461
1320,2.286036286
1320.25,3.174984392
1320.5,3.183109739
1320.75,3.191248726
1321,3.199401374
1321.25,4.400143834
1321.5,4.418492812
1321.75,4.436886384
1322,4.455324678
1322.25,5.381188323
1322.5,5.409517801
1322.75,5.437927628
1323,5.466418112
1323.25,6.726916593
1323.5,6.771566117
1323.75,6.816361028
1324,6.861302053
1324.25,6.591679629
1324.5,6.632576824
1324.75,6.673604275
1325,6.714762581
1325.25,5.475106476
1325.5,5.501049481
1325.75,5.52706365
1326,5.553149221
1326.25,3.637376484
1326.5,3.64627601
1326.75,3.655190382
1327,3.664119621
1327.25,2.698775472
1327.5,2.701754511
1327.75,2.704735936
1328,2.707719747
1328.25,2.060574655
1328.5,2.060574655
1328.75,2.060574655
1329,2.060574655
1329.25,2.060574655
1329.5,2.060574655
1329.75,2.060574655
1330,2.060574655
1330.25,2.060574655
1330.5,2.060574655
1330.75,2.060574655
1331,2.060574655
1331.25,2.060574655
1331.5,2.060574655
1331.75,2.060574655
1332,2.060574655
1332.25,1.735809509
1332.5,1.734617506
1332.75,1.7334261
1333,1.73223529
1333.25,1.0829195
1333.5,1.079955218
1333.75,1.076996294
1334,1.074042722
1334.25,1.071094497
1334.5,1.068151615
1334.75,1.065214071
1335,1.062281861
1335.25,1.059354979
1335.5,1.05643342
1335.75,1.05351718
1336,1.050606254
1336.25,1.688593036
1336.5,1.687424761
1336.75,1.686257076
1337,1.68508998
1337.25,1.683923473
1337.5,1.682757555
1337.75,1.681592227
1338,1.680427486
1338.25,1.999206365
1338.5,1.999206365
1338.75,1.999206365
1339,1.999206365
1339.25,1.999206365
1339.5,1.999206365
1339.75,1.999206365
1340,1.999206365
1340.25,2.31934972
1340.5,2.320714785
1340.75,2.322080439
1341,2.323446682
1341.25,2.324813514
1341.5,2.326180935
1341.75,2.327548946
1342,2.328917547
1342.25,3.294329737
1342.5,3.301017908
1342.75,3.307715541
1343,3.314422646
1343.25,3.321139235
1343.5,3.327865319
1343.75,3.33460091
1344,3.34134602
1344.25,3.348100659
1344.5,3.354864838
1344.75,3.36163857
1345,3.368421866
1345.25,3.048844526
1345.5,3.053644066
1345.75,3.058449003
1346,3.06325934
1346.25,2.413524435
1346.5,2.414929946
1346.75,2.416336058
1347,2.417742771
1347.25,2.091773392
1347.5,2.091773392
1347.75,2.091773392
1348,2.091773392
1348.25,1.437621016
1348.5,1.435409803
1348.75,1.433200992
1349,1.430994582
1349.25,-0.136146845
1349.5,-0.139004871
1349.75,-0.141842878
1350,-0.144660907
1350.25,-1.027967721
1350.5,-1.029301404
1350.75,-1.03058618
1351,-1.03182221
1351.25,-1.682883478
1351.5,-1.681439286
1351.75,-1.679917063
1352,-1.67831714
1352.25,-1.676639851
1352.5,-1.674885529
1352.75,-1.673054507
1353,-1.671147117
1353.25,-1.877820378
1353.5,-1.874580966
1353.75,-1.871255087
1354,-1.867843153
1354.25,-1.864345572
1354.5,-1.860762754
1354.75,-1.857095109
1355,-1.853343045
1355.25,-2.249925839
1355.5,-2.243142366
1355.75,-2.236252182
1356,-2.22925588
1356.25,-2.612685935
1356.5,-2.602015218
1356.75,-2.591214356
1357,-2.580284182
1357.25,-2.759067792
1357.5,-2.745916117
1357.75,-2.732624023
1358,-2.719192481
1358.25,-2.889835668
1358.5,-2.873997625
1358.75,-2.858009158
1359,-2.84187139
1359.25,-3.182069306
1359.5,-3.160906439
1359.75,-3.139568778
1360,-3.118057801
1360.25,-2.924515514
1360.5,-2.905125708
1360.75,-2.885581262
1361,-2.865883469
1361.25,-1.514536945
1361.5,-1.509511391
1361.75,-1.504424926
1362,-1.499277884
1362.25,0.210840517
1362.5,0.209019373
1362.75,0.207205397
1363,0.205398577
1363.25,2.602947802
1363.5,2.611668913
1363.75,2.620406178
1364,2.629159635
1364.25,4.591082827
1364.5,4.622844818
1364.75,4.654696146
1365,4.686637299
1365.25,3.218893025
1365.5,3.232421542
1365.75,3.24597973
1366,3.25956768
1366.25,1.510081668
1366.5,1.511083649
1366.75,1.512086097
1367,1.513089012
1367.25,-0.507443044
1367.5,-0.507983309
1367.75,-0.508503251
1368,-0.509002932
1368.25,-2.356125067
1368.5,-2.3428426
1368.75,-2.329447859
1369,-2.315941676
1369.25,-1.815981533
1369.5,-1.807722666
1369.75,-1.799386354
1370,-1.790973095
1370.25,-0.196346198
1370.5,-0.197258924
1370.75,-0.198160953
1371,-0.199052309
1371.25,1.094327505
1371.5,1.094327505
1371.75,1.094327505
1372,1.094327505
1372.25,1.094327505
1372.5,1.094327505
1372.75,1.094327505
1373,1.094327505
1373.25,-0.042212715
1373.5,-0.043281514
1373.75,-0.04434295
1374,-0.045397039
1374.25,-0.982480573
1374.5,-0.980230476
1374.75,-0.977945213
1375,-0.975624945
1375.25,-2.189508429
1375.5,-2.174933592
1375.75,-2.160256467
1376,-2.145477885
1376.25,-4.453396248
1376.5,-4.387324004
1376.75,-4.320920712
1377,-4.254191572
1377.25,-6.58561356
1377.5,-6.418079928
1377.75,-6.249847163
1378,-6.080933326
1378.25,-5.911356481
1378.5,-5.74113469
1378.75,-5.570286017
1379,-5.398828523
1379.25,-5.226780272
1379.5,-5.054159326
1379.75,-4.880983748
1380,-4.7072716
1380.25,-4.533040946
1380.5,-4.358309848
1380.75,-4.183096369
1381,-4.007418572
1381.25,-1.552059164
1381.5,-1.522727997
1381.75,-1.493315742
1382,-1.463823876
1382.25,2.597472784
1382.5,2.645943843
1382.75,2.694504126
1383,2.743155053
1383.25,4.761209724
1383.5,4.90684491
1383.75,5.052794932
1384,5.199068066
1384.25,4.101884579
1384.5,4.187728407
1384.75,4.273765626
1385,4.359999725
1385.25,2.102218503
1385.5,2.119864876
1385.75,2.137544979
1386,2.155259049
1386.25,1.87476753
1386.5,1.887511689
1386.75,1.900279002
1387,1.913069599
1387.25,3.306713982
1387.5,3.34863886
1387.75,3.39065946
1388,3.432776817
1388.25,5.591885928
1388.5,5.705193365
1388.75,5.818801424
1389,5.932715391
1389.25,7.64409571
1389.5,7.828024028
1389.75,8.012493168
1390,8.197514482
1390.25,7.800811476
1390.5,7.961863453
1390.75,8.123415569
1391,8.285476811
1391.25,6.165218917
1391.5,6.251105904
1391.75,6.337254965
1392,6.423669219
1392.25,4.137032217
1392.5,4.170620116
1392.75,4.204298516
1393,4.238068016
1393.25,2.293987556
1393.5,2.302142833
1393.75,2.310312858
1394,2.31849767
1394.25,1.002635984
1394.5,1.002635984
1394.75,1.002635984
1395,1.002635984
1395.25,0.562883394
1395.5,0.561753013
1395.75,0.560624276
1396,0.559497183
1396.25,-0.215795171
1396.5,-0.216451653
1396.75,-0.217098082
1397,-0.217734486
1397.25,-0.660247107
1397.5,-0.659316389
1397.75,-0.658363349
1398,-0.657388075
1398.25,-0.94535951
1398.5,-0.942601865
1398.75,-0.939811462
1399,-0.936988463
1399.25,-1.35750824
1399.5,-1.350947523
1399.75,-1.344334932
1400,-1.3376708
1400.25,-1.604841905
1400.5,-1.594910997
1400.75,-1.5849142
1401,-1.574852008
1401.25,-1.697075131
1401.5,-1.685079147
1401.75,-1.673011092
1402,-1.660871564
1402.25,-2.28505247
1402.5,-2.261606663
1402.75,-2.238044739
1403,-2.21436799
1403.25,-3.631581015
1403.5,-3.566632934
1403.75,-3.501423223
1404,-3.435956649
1404.25,-5.43446322
1404.5,-5.262536093
1404.75,-5.090032523
1405,-4.916970572
1405.25,-4.743368302
1405.5,-4.569243778
1405.75,-4.39461506
1406,-4.219500212
1406.25,-2.69297804
1406.5,-2.615355001
1406.75,-2.537527329
1407,-2.459500685
1407.25,-0.271393401
1407.5,-0.270057103
1407.75,-0.268713579
1408,-0.267362872
1408.25,0.794380888
1408.5,0.797648694
1408.75,0.800919933
1409,0.804194615
1409.25,0.587321915
1409.5,0.588561945
1409.75,0.589802841
1410,0.591044605
1410.25,0.261158588
1410.5,0.260837419
1410.75,0.260516467
1411,0.260195731
1411.25,0.040923224
1411.5,0.040563471
1411.75,0.040205658
1412,0.039849781
1412.25,-0.046834934
1412.5,-0.046881856
1412.75,-0.046926446
1413,-0.046968711
1413.25,0.46513513
1413.5,0.465649813
1413.75,0.466164709
1414,0.466679817
1414.25,1.883851121
1414.5,1.909303125
1414.75,1.934797737
1415,1.960335443
1415.25,3.746584515
1415.5,3.843257171
1415.75,3.940125476
1416,4.037193759
1416.25,5.18478467
1416.5,5.338830107
1416.75,5.493226085
1417,5.647981588
1417.25,5.656296537
1417.5,5.803984976
1417.75,5.952038831
1418,6.100466377
1418.25,4.48893067
1418.5,4.564952847
1418.75,4.641164773
1419,4.71756922
1419.25,1.950946943
1419.5,1.96187551
1419.75,1.972824257
1420,1.983793275
1420.25,-0.464847169
1420.5,-0.463592593
1420.75,-0.462324215
1421,-0.461042098
1421.25,-2.436192432
1421.5,-2.399823434
1421.75,-2.363314236
1422,-2.32666697
1422.25,-2.69457532
1422.5,-2.643747211
1422.75,-2.592744675
1423,-2.541570987
1423.25,-0.609268782
1423.5,-0.605815421
1423.75,-0.602343649
1424,-0.598853589
1424.25,0.90800023
1424.5,0.910363796
1424.75,0.912729762
1425,0.915098133
1425.25,2.887376883
1425.5,2.92469017
1425.75,2.962082584
1426,2.999554996
1426.25,5.293374613
1426.5,5.412360027
1426.75,5.531643611
1427,5.651231176
1427.25,4.296579112
1427.5,4.362213199
1427.75,4.428011643
1428,4.493976602
1428.25,1.831230449
1428.5,1.840170582
1428.75,1.849126461
1429,1.858098146
1429.25,-0.238614259
1429.5,-0.238538791
1429.75,-0.238455404
1430,-0.238364122
1430.25,-1.596993075
1430.5,-1.581848643
1430.75,-1.566634813
1431,-1.551352292
1431.25,-3.343279398
1431.5,-3.272477492
1431.75,-3.201428956
1432,-3.130138992
1432.25,-4.756488807
1432.5,-4.582403067
1432.75,-4.407811772
1433,-4.232732983
1433.25,-4.057184764
1433.5,-3.881185177
1433.75,-3.704752285
1434,-3.52790415
1434.25,-3.414657316
1434.5,-3.229982501
1434.75,-3.044933586
1435,-2.859529676
1435.25,-0.652950652
1435.5,-0.641320692
1435.75,-0.629665635
1436,-0.617985888
1436.25,0.704449491
1436.5,0.710203322
1436.75,0.71596291
1437,0.721728293
1437.25,1.375957139
1437.5,1.40064992
1437.75,1.425375434
1438,1.450134167
1438.25,1.040130946
1438.5,1.051585038
1438.75,1.063053319
1439,1.074535917
1439.25,0.371942495
1439.5,0.372420463
1439.75,0.372898609
1440,0.373376934
1440.25,-0.226135631
1440.5,-0.224592141
1440.75,-0.223042733
1441,-0.221487449
1441.25,-0.847075459
1441.5,-0.829487666
1441.75,-0.811862709
1442,-0.794201295
1442.25,-0.518116767
1442.5,-0.509760322
1442.75,-0.501385763
1443,-0.492993356
1443.25,0.01004829
1443.5,0.009889016
1443.75,0.009731102
1444,0.009574543
1444.25,0.442958789
1444.5,0.444914328
1444.75,0.446871227
1445,0.448829489
1445.25,0.376832595
1445.5,0.377939737
1445.75,0.379047491
1446,0.380155857
1446.25,-0.143346533
1446.5,-0.142337127
1446.75,-0.141323993
1447,-0.140307158
1447.25,-1.214591592
1447.5,-1.163984777
1447.75,-1.113298026
1448,-1.062534298
1448.25,-1.798042063
1448.5,-1.631741773
1448.75,-1.465244752
1449,-1.298567095
1449.25,-1.172034565
1449.5,-0.991246684
1449.75,-0.810317227
1450,-0.629264257
1450.25,-0.318397805
1450.5,-0.246278855
1450.75,-0.174126047
1451,-0.101944148
1451.25,-0.022366418
1451.5,-0.014913486
1451.75,-0.007457943
1452,0
1452.25,0
1452.5,0
1452.75,0
1453,0
1453.25,0
1453.5,0
1453.75,0
1454,0
1454.25,0
1454.5,0
1454.75,0
1455,0
1455.25,0
1455.5,0
1455.75,0
1456,0
1456.25,0
1456.5,0
1456.75,0
1457,0
1457.25,0
1457.5,0
1457.75,0
1458,0
1458.25,0
1458.5,0
1458.75,0
1459,0
1459.25,0
1459.5,0
1459.75,0
1460,0
1460.25,0
1460.5,0
1460.75,0
1461,0
1461.25,0
1461.5,0
1461.75,0
1462,0
1462.25,0
1462.5,0
1462.75,0
1463,0
1463.25,0
1463.5,0
1463.75,0
1464,0
1464.25,0
1464.5,0
1464.75,0
1465,0
